1583251200,8751.99,8739.94,8751.51,8741.25,35.509519
1583251260,8752,8741.24,8741.25,8749.22,37.7456483
1583251320,8752,8744.04,8749.15,8749.68,19.72918996
1583251380,8767.79,8748.84,8750.08,8767.05,72.27295978
1583251440,8768.04,8758.24,8767.81,8761.29,15.80199146
1583251500,8776.65,8760.06,8763.99,8769.63,20.94027196
1583251560,8781.37,8769.64,8769.64,8778.17,25.97838138
1583251620,8778.45,8770,8778.44,8770.53,22.26608506
1583251680,8770.83,8760,8770.53,8763.16,13.02048381
1583251740,8763.17,8737.54,8763.17,8739.72,39.618211
1583251800,8741.66,8721.6,8738.79,8725.7,51.55883803
1583251860,8738.67,8725,8728.59,8732.1,16.87492339
1583251920,8733.05,8718,8733.05,8718,21.7393794
1583251980,8726.01,8716.99,8718,8718.23,12.67020256
1583252040,8726.81,8718.23,8718.23,8723.13,15.71192056
1583252100,8724.5,8718,8724.5,8718.22,5.7083498
1583252160,8729.03,8715.24,8718.2,8729.03,21.31530705
1583252220,8732.89,8724.09,8729.04,8732.74,14.15717607
1583252280,8736.29,8725,8733.41,8729.1,8.594461
1583252340,8734.22,8728.27,8729.12,8733.12,8.28498344
1583252400,8738.4,8729.25,8733.13,8729.25,10.759948
1583252460,8729.26,8707.96,8729.25,8715.1,46.74709396
1583252520,8716.57,8708.72,8715.69,8710.02,29.161165
1583252580,8714.28,8707.27,8710.01,8708,10.502367
1583252640,8714.28,8706.92,8707.94,8707.65,7.26872548
1583252700,8715.89,8705.53,8707.63,8706.73,12.76003339
1583252760,8710.17,8697.38,8706.58,8703.24,25.05912074
1583252820,8704.99,8686,8703.24,8686.75,48.77092716
1583252880,8702.73,8686.09,8686.95,8700.21,39.52749584
1583252940,8700.47,8686,8699.42,8690.6,11.5370055
1583253000,8698.91,8685,8689.84,8698.29,18.96843654
1583253060,8698.93,8693.87,8696.75,8697.01,26.257514
1583253120,8700,8695.54,8697.01,8698.13,6.198177
1583253180,8697.89,8682.39,8697.27,8685.28,27.65656648
1583253240,8687.46,8660.36,8683.39,8663.36,97.97078016
1583253300,8692.78,8663.68,8663.99,8688.8,69.09876507
1583253360,8691.18,8674.05,8691.18,8681.29,21.76533575
1583253420,8689.56,8679.71,8682.46,8686.57,28.51564151
1583253480,8688.76,8670.52,8686.6,8684.15,31.66801367
1583253540,8693.8,8684.41,8685.16,8693.29,26.20245382
1583253600,8693.87,8682.33,8693.29,8684.86,23.52162122
1583253660,8693.78,8682,8684.85,8692.9,30.90715328
1583253720,8693.78,8683.67,8692.9,8683.67,13.961857
1583253780,8683.68,8670.08,8683.68,8670.11,18.22537111
1583253840,8674.23,8655,8670.76,8662.78,73.16167042
1583253900,8671.16,8658.18,8662.37,8670.49,29.69449002
1583253960,8678.57,8667.19,8670.49,8677.89,14.89356842
1583254020,8684.68,8675.88,8675.88,8680.22,19.13010629
1583254080,8687.92,8680.14,8682.4,8683.99,17.824479
1583254140,8688.19,8680,8684.86,8680,25.77353745
1583254200,8680.01,8673.91,8680,8679.1,24.20700515
1583254260,8679,8663.28,8679,8673.71,24.184489
1583254320,8692.77,8672.2,8673.62,8689.62,21.993146
1583254380,8698.87,8686.46,8689.99,8690.35,22.5033831
1583254440,8700,8690.35,8690.35,8698.01,20.29075205
1583254500,8702.5,8688.77,8698.68,8689.9,32.78889837
1583254560,8701.51,8689.98,8690,8699.48,11.60643773
1583254620,8699.8,8692.38,8699.53,8694.66,13.5472787
1583254680,8700.33,8690.03,8694.7,8696.5,7.18710671
1583254740,8699.57,8696.47,8696.47,8699.43,3.04274218
1583254800,8699.59,8686.28,8699.43,8689.99,8.48342994
1583254860,8703.78,8690,8690,8702.88,12.455981
1583254920,8708,8700.56,8703,8706.73,19.01975772
1583254980,8707.58,8703.45,8706.71,8707.57,13.16736747
1583255040,8707.57,8694.04,8707.57,8695.95,25.97491658
1583255100,8710,8695.47,8695.47,8705.63,47.02479832
1583255160,8712.04,8705,8705.63,8707.61,20.32486209
1583255220,8709.34,8699.19,8707.01,8702.16,11.859024
1583255280,8704.6,8696.77,8703.13,8698.11,7.31853479
1583255340,8702.72,8696.86,8698.31,8702.71,5.88655198
1583255400,8703.2,8698.6,8703.2,8699.53,8.16281209
1583255460,8699.66,8693.87,8699.2,8696.08,12.31479218
1583255520,8706.62,8695.62,8696.09,8706.62,12.11080894
1583255580,8706.75,8694.04,8704.39,8695.12,20.32329162
1583255640,8695.13,8683.67,8695.13,8683.67,9.85902847
1583255700,8693.1,8683.67,8684.88,8692.67,12.11374103
1583255760,8705.89,8692.67,8692.67,8701.6,10.37207305
1583255820,8705.63,8701.53,8701.61,8701.53,3.92155277
1583255880,8709.07,8701.53,8701.53,8709.07,33.95414298
1583255940,8712.65,8706.39,8709.09,8708.54,4.89986434
1583256000,8712.08,8705.1,8708.5,8709.51,16.58618755
1583256060,8715.5,8709.37,8709.37,8712.85,9.66839759
1583256120,8712.85,8705.12,8712.85,8707.37,6.60376372
1583256180,8715.53,8707.36,8707.36,8712.04,20.97644418
1583256240,8718.63,8712.18,8713.7,8714.01,16.264452
1583256300,8719.12,8714.98,8714.98,8718,6.82109677
1583256360,8723.69,8716.6,8718,8718.65,21.9750962
1583256420,8721.17,8714.38,8717.82,8717.91,19.8830429
1583256480,8718.54,8710.3,8718.53,8711,10.473888
1583256540,8718.09,8710.93,8710.99,8714.16,7.26067014
1583256600,8719.19,8712.38,8714.16,8719.05,8.0498241
1583256660,8719.74,8715.41,8719.28,8718.08,5.66687236
1583256720,8720.33,8717.2,8718.08,8719.01,6.94648235
1583256780,8718.99,8712.22,8718.99,8712.9,6.39835261
1583256840,8720.97,8713.06,8713.07,8717.17,12.711969
1583256900,8720.82,8715,8716.48,8715.77,4.918197
1583256960,8716.09,8710,8715.78,8713.92,11.96475204
1583257020,8715.37,8712.99,8714.68,8714.66,3.6485233
1583257080,8718.83,8714.65,8714.65,8718.83,4.44689288
1583257140,8724.47,8719.19,8719.19,8724.45,24.186014
1583257200,8725.4,8721.89,8724.48,8722,13.54500372
1583257260,8725.58,8722.43,8722.55,8725,4.184923
1583257320,8724.99,8722.62,8724.99,8722.98,3.618773
1583257380,8725,8722.95,8723.74,8725,12.250361
1583257440,8730,8720.32,8725,8720.32,26.19839746
1583257500,8720.32,8710,8720.32,8710.01,22.14239711
1583257560,8714.27,8707.18,8710.01,8712.73,25.054409
1583257620,8717.9,8712.05,8712.06,8712.05,6.216062
1583257680,8715.23,8709.73,8712.05,8714.04,7.87519802
1583257740,8719.38,8709.95,8714.04,8719.37,22.705068
1583257800,8721.76,8715.09,8719.38,8715.09,5.93265875
1583257860,8718.28,8714.28,8715.1,8716.58,3.51710342
1583257920,8729.04,8716.18,8716.57,8725.73,15.139436
1583257980,8731.3,8720.21,8727.72,8729,27.342124
1583258040,8730.22,8726.1,8728.37,8728.44,11.481654
1583258100,8728.49,8723.42,8728.35,8723.42,7.068195
1583258160,8726.95,8718.3,8723.33,8724,11.75256003
1583258220,8724.97,8716,8724.01,8716.62,15.48979264
1583258280,8726.49,8716.33,8716.62,8717.13,6.39301132
1583258340,8722.49,8717.46,8718.14,8718.3,5.728721
1583258400,8719.06,8704.47,8718.3,8709.12,27.01467803
1583258460,8709.29,8699.7,8709.29,8702.38,29.26033213
1583258520,8705.44,8695.58,8702.38,8702.26,30.17332602
1583258580,8705.95,8697,8702.26,8705.95,9.7691205
1583258640,8705.62,8701.27,8705.62,8703,4.847032
1583258700,8703,8701.85,8703,8702.52,7.232585
1583258760,8716.52,8701.99,8702.71,8711.62,24.530792
1583258820,8724.96,8712.13,8712.13,8722.24,33.378906
1583258880,8725.59,8721.69,8722.92,8722.03,4.912776
1583258940,8722.04,8708.08,8722.03,8711.23,26.171477
1583259000,8718.78,8710.09,8710.57,8716.77,4.70986424
1583259060,8716.61,8709.18,8716.6,8709.18,2.844004
1583259120,8710,8707,8709.19,8709.91,5.90725934
1583259180,8715.88,8708.29,8709.14,8715.6,9.50254766
1583259240,8715.89,8711.2,8715.01,8712.73,2.97327533
1583259300,8722.08,8712.74,8712.74,8721.52,26.915916
1583259360,8724.46,8721.03,8721.51,8722.88,2.990681
1583259420,8722.17,8718.12,8722.05,8718.24,3.36865
1583259480,8720.21,8715.54,8716.9,8717.17,2.40919444
1583259540,8719.99,8715.01,8717.16,8718.64,2.6962016
1583259600,8723.89,8710.08,8718.03,8710.91,20.68299184
1583259660,8712.76,8709.18,8711.8,8709.89,2.988596
1583259720,8723,8707.04,8709.68,8721.58,18.93344882
1583259780,8727.3,8720.27,8721.5,8726.29,14.367063
1583259840,8726.9,8723.34,8726.28,8723.99,2.089563
1583259900,8726.97,8722.9,8723.78,8723.9,3.229359
1583259960,8725.42,8721.9,8724.25,8723.98,4.07919472
1583260020,8723.89,8721.59,8723.89,8722.28,5.313662
1583260080,8722.27,8713.5,8722.27,8719.38,21.547846
1583260140,8722.75,8715.98,8719.39,8719.62,16.052585
1583260200,8722.72,8719.9,8721.69,8721.92,8.54708511
1583260260,8721.91,8715.62,8721.91,8719.6,2.737142
1583260320,8722.26,8719.6,8719.6,8720.73,6.381805
1583260380,8724.93,8720.57,8720.73,8721.19,19.044806
1583260440,8721.19,8710.33,8721.19,8712.94,10.586361
1583260500,8715.5,8709.71,8711.57,8713.95,5.091817
1583260560,8718.84,8713.51,8713.51,8715.15,8.11193918
1583260620,8724.65,8715.13,8715.13,8722.01,19.549253
1583260680,8724.51,8716.57,8722.06,8718.45,11.830049
1583260740,8722.92,8703.09,8718.25,8709.34,39.56402052
1583260800,8708.5,8684.25,8708.5,8687.6,52.112432
1583260860,8698.97,8688.92,8688.92,8695.23,17.28302
1583260920,8698.53,8692.01,8695.65,8694.04,14.07904303
1583260980,8694.05,8688.77,8694.04,8690.83,4.323524
1583261040,8697.34,8690.4,8690.82,8693.96,12.27353022
1583261100,8698.33,8692.05,8693.98,8692.09,13.071541
1583261160,8692.15,8691.51,8692.02,8691.56,5.241309
1583261220,8691.56,8686.45,8691.56,8688.36,5.88522569
1583261280,8693.87,8687.08,8688.35,8689.06,20.00601
1583261340,8696.94,8688.66,8689.09,8691.75,41.64615751
1583261400,8715.88,8690.82,8691.75,8710.32,84.728747
1583261460,8719,8707.18,8711.29,8707.18,56.745005
1583261520,8714.27,8707.88,8708.51,8709.49,8.831571
1583261580,8714.28,8705.2,8709.6,8706.93,14.22011812
1583261640,8710.66,8704.5,8706.09,8710.56,11.94747201
1583261700,8710.56,8704.87,8710.56,8707.65,6.20208068
1583261760,8706.9,8700.09,8706.9,8704.09,12.794507
1583261820,8704.09,8700.91,8704.09,8702.1,5.938098
1583261880,8710,8702.53,8702.58,8709.4,4.33932021
1583261940,8717.5,8709.36,8709.41,8715.03,4.977771
1583262000,8718.53,8712.89,8714.99,8712.89,8.80400076
1583262060,8712.88,8691.9,8712.88,8693.34,19.63931275
1583262120,8695.4,8686.31,8692.41,8690.3,11.85049906
1583262180,8697.65,8690.03,8690.45,8697.2,10.953173
1583262240,8698.35,8693.75,8697.2,8693.94,2.77861187
1583262300,8695.83,8693.21,8693.94,8695.41,4.23552694
1583262360,8695.41,8680.61,8695.4,8685.43,43.139848
1583262420,8691.58,8680.18,8685.42,8682.55,25.749257
1583262480,8696.63,8682.55,8682.55,8694.25,52.890167
1583262540,8697.97,8693.24,8694.02,8695.7,8.298884
1583262600,8696.54,8691.05,8695.71,8692.59,6.13167558
1583262660,8695,8689.34,8692.58,8694.94,3.61019
1583262720,8695.01,8690.87,8694.98,8695.01,19.690708
1583262780,8697.94,8692.72,8695.01,8695.67,24.53337885
1583262840,8704,8693.35,8695.67,8702.54,61.65804462
1583262900,8703.53,8700,8702.39,8700.01,16.068292
