1583683200,8399.58,8374.55,8399.58,8375.35,81.41899459
1583683260,8380.96,8364.47,8375.44,8380.1,118.18084521
1583683320,8393.75,8377.88,8380.79,8383.89,112.85762502
1583683380,8395.74,8383.89,8384.82,8395.66,40.73280648
1583683440,8395.74,8384.15,8395.7,8384.16,58.47475061
1583683500,8384.16,8366.97,8384.16,8370,66.80350099
1583683560,8377.01,8364.1,8369.89,8364.97,71.63604296
1583683620,8372.44,8360.29,8364.43,8361.06,64.06175822
1583683680,8365.07,8352.93,8361.46,8353.81,76.24415351
1583683740,8364.3,8345.01,8354.77,8362.46,103.68458629
1583683800,8364.95,8350.28,8362.38,8350.29,78.61788391
1583683860,8351.99,8333.39,8350.28,8333.51,107.29394114
1583683920,8350,8321,8333.52,8347.78,186.93552892
1583683980,8351.83,8338.34,8347.94,8348.92,77.52196619
1583684040,8347.32,8321.47,8346.53,8322.41,84.07230772
1583684100,8324,8251.1,8324,8255.04,882.64975338
1583684160,8302.63,8249.22,8255.89,8281.53,513.87817953
1583684220,8283.73,8200,8282.3,8251.11,626.110957
1583684280,8273.56,8205.21,8251.11,8219.6,321.34726529
1583684340,8247.1,8214.59,8219.57,8234.39,319.02356685
1583684400,8285.96,8232.01,8234.39,8247.6,225.39029713
1583684460,8250.94,8220,8246.32,8220,136.34477902
1583684520,8246.28,8220,8220,8234.02,103.06668245
1583684580,8234.02,8139.99,8234.02,8189.75,686.34674294
1583684640,8205.07,8164.57,8189.76,8203.49,232.58846519
1583684700,8226.4,8172.33,8203.62,8190.16,171.92726698
1583684760,8198.15,8169,8191.26,8188.79,172.30767311
1583684820,8188.66,8169.47,8186.66,8182.88,107.52718785
1583684880,8198.97,8182.89,8182.89,8198.93,86.24995108
1583684940,8246.89,8198.22,8198.9,8210.62,287.16941264
1583685000,8230,8202.26,8210.63,8228.77,93.89982708
1583685060,8238.9,8205,8229.11,8216.2,125.03708971
1583685120,8220.55,8205,8216.2,8212.91,75.98091764
1583685180,8218.65,8202.3,8214.53,8208.5,54.25554526
1583685240,8212.31,8177.12,8208.49,8193.75,114.11880454
1583685300,8197.64,8166.66,8193.49,8182.37,311.68739292
1583685360,8186.51,8166,8181.88,8167.1,64.01546893
1583685420,8198.94,8166.72,8167.1,8188.02,142.54619524
1583685480,8192.27,8177.72,8188.02,8190.29,62.72133461
1583685540,8214.57,8185.01,8190.36,8210.59,121.4302231
1583685600,8212.32,8195.3,8209.87,8209.11,64.87796823
1583685660,8285.03,8207.59,8209.05,8273.25,261.61964401
1583685720,8272.81,8244.43,8272.81,8267.75,164.75566259
1583685780,8274.99,8259.61,8267.75,8269.91,122.25325985
1583685840,8278.37,8266.09,8270.41,8275.69,64.42068349
1583685900,8300,8275.28,8275.69,8297.19,434.81030449
